,Category,Time,PdDistrict,Count,DayOfWeek
16544,SECONDARY CODES,16,TARAVAL,2,Thursday
16545,SECONDARY CODES,16,TARAVAL,5,Tuesday
16546,SECONDARY CODES,16,TARAVAL,3,Wednesday
16547,SECONDARY CODES,16,TENDERLOIN,3,Monday
16548,SECONDARY CODES,16,TENDERLOIN,1,Tuesday
16549,SECONDARY CODES,17,BAYVIEW,2,Friday
16550,SECONDARY CODES,17,BAYVIEW,1,Saturday
16551,SECONDARY CODES,17,BAYVIEW,1,Sunday
16552,SECONDARY CODES,17,BAYVIEW,1,Thursday
16553,SECONDARY CODES,17,BAYVIEW,3,Tuesday
16554,SECONDARY CODES,17,BAYVIEW,3,Wednesday
16555,SECONDARY CODES,17,CENTRAL,2,Saturday
16556,SECONDARY CODES,17,CENTRAL,3,Sunday
16557,SECONDARY CODES,17,CENTRAL,4,Tuesday
16558,SECONDARY CODES,17,CENTRAL,2,Wednesday
16559,SECONDARY CODES,17,INGLESIDE,2,Friday
16560,SECONDARY CODES,17,INGLESIDE,2,Monday
16561,SECONDARY CODES,17,INGLESIDE,3,Sunday
16562,SECONDARY CODES,17,INGLESIDE,2,Thursday
16563,SECONDARY CODES,17,INGLESIDE,2,Tuesday
16564,SECONDARY CODES,17,MISSION,1,Friday
16565,SECONDARY CODES,17,MISSION,1,Monday
16566,SECONDARY CODES,17,MISSION,1,Saturday
16567,SECONDARY CODES,17,MISSION,4,Thursday
16568,SECONDARY CODES,17,MISSION,2,Tuesday
16569,SECONDARY CODES,17,MISSION,2,Wednesday
16570,SECONDARY CODES,17,NORTHERN,1,Friday
16571,SECONDARY CODES,17,NORTHERN,1,Monday
16572,SECONDARY CODES,17,NORTHERN,1,Thursday
16573,SECONDARY CODES,17,NORTHERN,1,Tuesday
16574,SECONDARY CODES,17,NORTHERN,2,Wednesday
16575,SECONDARY CODES,17,PARK,2,Friday
16576,SECONDARY CODES,17,PARK,1,Saturday
16577,SECONDARY CODES,17,PARK,1,Tuesday
16578,SECONDARY CODES,17,RICHMOND,1,Monday
16579,SECONDARY CODES,17,RICHMOND,1,Saturday
16580,SECONDARY CODES,17,RICHMOND,1,Thursday
16581,SECONDARY CODES,17,RICHMOND,1,Wednesday
16582,SECONDARY CODES,17,SOUTHERN,1,Friday
16583,SECONDARY CODES,17,SOUTHERN,7,Monday
16584,SECONDARY CODES,17,SOUTHERN,2,Saturday
16585,SECONDARY CODES,17,SOUTHERN,3,Thursday
16586,SECONDARY CODES,17,SOUTHERN,1,Wednesday
16587,SECONDARY CODES,17,TARAVAL,4,Friday
16588,SECONDARY CODES,17,TARAVAL,4,Monday
16589,SECONDARY CODES,17,TARAVAL,2,Saturday
16590,SECONDARY CODES,17,TARAVAL,4,Sunday
16591,SECONDARY CODES,17,TARAVAL,4,Tuesday
16592,SECONDARY CODES,17,TARAVAL,1,Wednesday
16593,SECONDARY CODES,17,TENDERLOIN,2,Monday
16594,SECONDARY CODES,17,TENDERLOIN,2,Saturday
16595,SECONDARY CODES,17,TENDERLOIN,4,Sunday
16596,SECONDARY CODES,17,TENDERLOIN,2,Tuesday
16597,SECONDARY CODES,17,TENDERLOIN,1,Wednesday
16598,SECONDARY CODES,18,BAYVIEW,3,Friday
16599,SECONDARY CODES,18,BAYVIEW,2,Monday
16600,SECONDARY CODES,18,BAYVIEW,1,Saturday
16601,SECONDARY CODES,18,BAYVIEW,3,Sunday
16602,SECONDARY CODES,18,BAYVIEW,1,Thursday
16603,SECONDARY CODES,18,BAYVIEW,2,Tuesday
16604,SECONDARY CODES,18,BAYVIEW,2,Wednesday
16605,SECONDARY CODES,18,CENTRAL,2,Friday
16606,SECONDARY CODES,18,CENTRAL,1,Monday
16607,SECONDARY CODES,18,CENTRAL,1,Thursday
16608,SECONDARY CODES,18,CENTRAL,1,Tuesday
16609,SECONDARY CODES,18,CENTRAL,1,Wednesday
16610,SECONDARY CODES,18,INGLESIDE,1,Friday
16611,SECONDARY CODES,18,INGLESIDE,3,Monday
16612,SECONDARY CODES,18,INGLESIDE,2,Sunday
16613,SECONDARY CODES,18,INGLESIDE,4,Thursday
16614,SECONDARY CODES,18,INGLESIDE,5,Tuesday
16615,SECONDARY CODES,18,INGLESIDE,2,Wednesday
16616,SECONDARY CODES,18,MISSION,2,Friday
16617,SECONDARY CODES,18,MISSION,3,Monday
16618,SECONDARY CODES,18,MISSION,1,Saturday
16619,SECONDARY CODES,18,MISSION,1,Sunday
16620,SECONDARY CODES,18,MISSION,3,Thursday
16621,SECONDARY CODES,18,MISSION,3,Tuesday
16622,SECONDARY CODES,18,MISSION,3,Wednesday
16623,SECONDARY CODES,18,NORTHERN,2,Friday
16624,SECONDARY CODES,18,NORTHERN,3,Monday
16625,SECONDARY CODES,18,NORTHERN,1,Saturday
16626,SECONDARY CODES,18,NORTHERN,1,Sunday
16627,SECONDARY CODES,18,NORTHERN,2,Tuesday
16628,SECONDARY CODES,18,NORTHERN,1,Wednesday
16629,SECONDARY CODES,18,PARK,3,Tuesday
16630,SECONDARY CODES,18,PARK,3,Wednesday
16631,SECONDARY CODES,18,RICHMOND,2,Friday
16632,SECONDARY CODES,18,RICHMOND,2,Monday
16633,SECONDARY CODES,18,RICHMOND,3,Thursday
16634,SECONDARY CODES,18,RICHMOND,1,Wednesday
16635,SECONDARY CODES,18,SOUTHERN,3,Friday
16636,SECONDARY CODES,18,SOUTHERN,3,Monday
16637,SECONDARY CODES,18,SOUTHERN,1,Saturday
16638,SECONDARY CODES,18,SOUTHERN,1,Sunday
16639,SECONDARY CODES,18,SOUTHERN,4,Tuesday
16640,SECONDARY CODES,18,SOUTHERN,1,Wednesday
16641,SECONDARY CODES,18,TARAVAL,1,Friday
16642,SECONDARY CODES,18,TARAVAL,1,Monday
16643,SECONDARY CODES,18,TARAVAL,2,Saturday
16644,SECONDARY CODES,18,TARAVAL,1,Sunday
16645,SECONDARY CODES,18,TARAVAL,2,Thursday
16646,SECONDARY CODES,18,TARAVAL,1,Tuesday
16647,SECONDARY CODES,18,TARAVAL,3,Wednesday
16648,SECONDARY CODES,18,TENDERLOIN,2,Friday
16649,SECONDARY CODES,18,TENDERLOIN,1,Sunday
16650,SECONDARY CODES,18,TENDERLOIN,1,Thursday
16651,SECONDARY CODES,18,TENDERLOIN,1,Tuesday
16652,SECONDARY CODES,18,TENDERLOIN,1,Wednesday
16653,SECONDARY CODES,19,BAYVIEW,2,Friday
16654,SECONDARY CODES,19,BAYVIEW,3,Monday
16655,SECONDARY CODES,19,BAYVIEW,3,Saturday
16656,SECONDARY CODES,19,BAYVIEW,2,Thursday
16657,SECONDARY CODES,19,BAYVIEW,2,Tuesday
16658,SECONDARY CODES,19,BAYVIEW,4,Wednesday
16659,SECONDARY CODES,19,CENTRAL,1,Friday
16660,SECONDARY CODES,19,CENTRAL,1,Saturday
16661,SECONDARY CODES,19,CENTRAL,1,Thursday
16662,SECONDARY CODES,19,CENTRAL,1,Tuesday
16663,SECONDARY CODES,19,CENTRAL,1,Wednesday
16664,SECONDARY CODES,19,INGLESIDE,1,Friday
16665,SECONDARY CODES,19,INGLESIDE,2,Monday
16666,SECONDARY CODES,19,INGLESIDE,2,Saturday
16667,SECONDARY CODES,19,INGLESIDE,2,Tuesday
16668,SECONDARY CODES,19,INGLESIDE,2,Wednesday
16669,SECONDARY CODES,19,MISSION,2,Friday
16670,SECONDARY CODES,19,MISSION,2,Monday
16671,SECONDARY CODES,19,MISSION,2,Saturday
16672,SECONDARY CODES,19,MISSION,1,Sunday
16673,SECONDARY CODES,19,MISSION,1,Thursday
16674,SECONDARY CODES,19,MISSION,2,Tuesday
16675,SECONDARY CODES,19,MISSION,5,Wednesday
16676,SECONDARY CODES,19,NORTHERN,1,Monday
16677,SECONDARY CODES,19,NORTHERN,3,Saturday
16678,SECONDARY CODES,19,NORTHERN,1,Sunday
16679,SECONDARY CODES,19,NORTHERN,1,Thursday
16680,SECONDARY CODES,19,NORTHERN,1,Tuesday
16681,SECONDARY CODES,19,NORTHERN,1,Wednesday
16682,SECONDARY CODES,19,PARK,1,Tuesday
16683,SECONDARY CODES,19,PARK,2,Wednesday
16684,SECONDARY CODES,19,RICHMOND,1,Saturday
16685,SECONDARY CODES,19,RICHMOND,1,Thursday
16686,SECONDARY CODES,19,RICHMOND,1,Wednesday
16687,SECONDARY CODES,19,SOUTHERN,3,Friday
16688,SECONDARY CODES,19,SOUTHERN,2,Monday
16689,SECONDARY CODES,19,SOUTHERN,1,Saturday
16690,SECONDARY CODES,19,SOUTHERN,2,Sunday
16691,SECONDARY CODES,19,SOUTHERN,1,Wednesday
16692,SECONDARY CODES,19,TARAVAL,2,Friday
16693,SECONDARY CODES,19,TARAVAL,2,Saturday
16694,SECONDARY CODES,19,TARAVAL,2,Sunday
16695,SECONDARY CODES,19,TARAVAL,1,Thursday
16696,SECONDARY CODES,19,TARAVAL,1,Wednesday
16697,SECONDARY CODES,19,TENDERLOIN,2,Friday
16698,SECONDARY CODES,19,TENDERLOIN,1,Monday
16699,SECONDARY CODES,19,TENDERLOIN,1,Sunday
16700,SECONDARY CODES,19,TENDERLOIN,2,Wednesday
16701,SECONDARY CODES,20,BAYVIEW,2,Friday
16702,SECONDARY CODES,20,BAYVIEW,2,Monday
16703,SECONDARY CODES,20,BAYVIEW,1,Saturday
16704,SECONDARY CODES,20,BAYVIEW,1,Sunday
16705,SECONDARY CODES,20,BAYVIEW,2,Thursday
16706,SECONDARY CODES,20,BAYVIEW,2,Tuesday
16707,SECONDARY CODES,20,BAYVIEW,2,Wednesday
16708,SECONDARY CODES,20,CENTRAL,2,Friday
16709,SECONDARY CODES,20,CENTRAL,2,Monday
16710,SECONDARY CODES,20,CENTRAL,1,Tuesday
16711,SECONDARY CODES,20,CENTRAL,1,Wednesday
16712,SECONDARY CODES,20,INGLESIDE,4,Monday
16713,SECONDARY CODES,20,INGLESIDE,3,Saturday
16714,SECONDARY CODES,20,INGLESIDE,2,Sunday
16715,SECONDARY CODES,20,INGLESIDE,4,Thursday
16716,SECONDARY CODES,20,INGLESIDE,3,Tuesday
16717,SECONDARY CODES,20,MISSION,3,Friday
16718,SECONDARY CODES,20,MISSION,6,Monday
16719,SECONDARY CODES,20,MISSION,3,Saturday
16720,SECONDARY CODES,20,MISSION,1,Sunday
16721,SECONDARY CODES,20,MISSION,1,Thursday
16722,SECONDARY CODES,20,MISSION,1,Tuesday
16723,SECONDARY CODES,20,MISSION,3,Wednesday
16724,SECONDARY CODES,20,NORTHERN,2,Friday
16725,SECONDARY CODES,20,NORTHERN,3,Sunday
16726,SECONDARY CODES,20,NORTHERN,1,Thursday
16727,SECONDARY CODES,20,NORTHERN,1,Wednesday
16728,SECONDARY CODES,20,PARK,1,Monday
16729,SECONDARY CODES,20,PARK,3,Sunday
16730,SECONDARY CODES,20,PARK,1,Thursday
16731,SECONDARY CODES,20,RICHMOND,2,Friday
16732,SECONDARY CODES,20,RICHMOND,1,Saturday
16733,SECONDARY CODES,20,RICHMOND,2,Sunday
16734,SECONDARY CODES,20,RICHMOND,1,Tuesday
16735,SECONDARY CODES,20,RICHMOND,2,Wednesday
16736,SECONDARY CODES,20,SOUTHERN,2,Friday
16737,SECONDARY CODES,20,SOUTHERN,2,Monday
16738,SECONDARY CODES,20,SOUTHERN,2,Saturday
16739,SECONDARY CODES,20,SOUTHERN,3,Sunday
16740,SECONDARY CODES,20,SOUTHERN,1,Thursday
16741,SECONDARY CODES,20,SOUTHERN,1,Tuesday
16742,SECONDARY CODES,20,SOUTHERN,1,Wednesday
16743,SECONDARY CODES,20,TARAVAL,2,Friday
16744,SECONDARY CODES,20,TARAVAL,3,Monday
16745,SECONDARY CODES,20,TARAVAL,1,Saturday
16746,SECONDARY CODES,20,TARAVAL,1,Thursday
16747,SECONDARY CODES,20,TARAVAL,1,Tuesday
16748,SECONDARY CODES,20,TARAVAL,1,Wednesday
16749,SECONDARY CODES,20,TENDERLOIN,2,Friday
16750,SECONDARY CODES,20,TENDERLOIN,1,Monday
16751,SECONDARY CODES,20,TENDERLOIN,1,Saturday
16752,SECONDARY CODES,20,TENDERLOIN,1,Thursday
16753,SECONDARY CODES,20,TENDERLOIN,1,Tuesday
16754,SECONDARY CODES,21,BAYVIEW,6,Friday
16755,SECONDARY CODES,21,BAYVIEW,4,Monday
16756,SECONDARY CODES,21,BAYVIEW,4,Saturday
16757,SECONDARY CODES,21,BAYVIEW,1,Sunday
16758,SECONDARY CODES,21,BAYVIEW,2,Thursday
16759,SECONDARY CODES,21,BAYVIEW,1,Tuesday
16760,SECONDARY CODES,21,BAYVIEW,2,Wednesday
16761,SECONDARY CODES,21,CENTRAL,1,Friday
16762,SECONDARY CODES,21,CENTRAL,1,Monday
16763,SECONDARY CODES,21,CENTRAL,1,Sunday
16764,SECONDARY CODES,21,CENTRAL,2,Thursday
16765,SECONDARY CODES,21,CENTRAL,1,Wednesday
16766,SECONDARY CODES,21,INGLESIDE,1,Friday
16767,SECONDARY CODES,21,INGLESIDE,1,Monday
16768,SECONDARY CODES,21,INGLESIDE,1,Saturday
16769,SECONDARY CODES,21,INGLESIDE,3,Sunday
16770,SECONDARY CODES,21,INGLESIDE,1,Thursday
16771,SECONDARY CODES,21,INGLESIDE,1,Tuesday
16772,SECONDARY CODES,21,INGLESIDE,4,Wednesday
16773,SECONDARY CODES,21,MISSION,3,Monday
16774,SECONDARY CODES,21,MISSION,3,Saturday
16775,SECONDARY CODES,21,MISSION,8,Sunday
16776,SECONDARY CODES,21,MISSION,1,Thursday
16777,SECONDARY CODES,21,MISSION,1,Tuesday
16778,SECONDARY CODES,21,MISSION,2,Wednesday
16779,SECONDARY CODES,21,NORTHERN,2,Saturday
16780,SECONDARY CODES,21,NORTHERN,1,Sunday
16781,SECONDARY CODES,21,NORTHERN,2,Thursday
16782,SECONDARY CODES,21,NORTHERN,1,Tuesday
16783,SECONDARY CODES,21,NORTHERN,2,Wednesday
16784,SECONDARY CODES,21,PARK,1,Monday
16785,SECONDARY CODES,21,PARK,1,Thursday
16786,SECONDARY CODES,21,PARK,1,Tuesday
16787,SECONDARY CODES,21,PARK,3,Wednesday
16788,SECONDARY CODES,21,RICHMOND,1,Friday
16789,SECONDARY CODES,21,RICHMOND,2,Saturday
16790,SECONDARY CODES,21,RICHMOND,1,Sunday
16791,SECONDARY CODES,21,SOUTHERN,2,Friday
16792,SECONDARY CODES,21,SOUTHERN,2,Saturday
16793,SECONDARY CODES,21,SOUTHERN,2,Sunday
16794,SECONDARY CODES,21,SOUTHERN,1,Thursday
16795,SECONDARY CODES,21,SOUTHERN,2,Tuesday
16796,SECONDARY CODES,21,TARAVAL,1,Friday
16797,SECONDARY CODES,21,TARAVAL,1,Saturday
16798,SECONDARY CODES,21,TARAVAL,1,Sunday
16799,SECONDARY CODES,21,TARAVAL,2,Tuesday
16800,SECONDARY CODES,21,TARAVAL,1,Wednesday
16801,SECONDARY CODES,21,TENDERLOIN,3,Saturday
16802,SECONDARY CODES,21,TENDERLOIN,2,Wednesday
16803,SECONDARY CODES,22,BAYVIEW,4,Friday
16804,SECONDARY CODES,22,BAYVIEW,4,Thursday
16805,SECONDARY CODES,22,CENTRAL,1,Monday
16806,SECONDARY CODES,22,CENTRAL,1,Thursday
16807,SECONDARY CODES,22,CENTRAL,1,Wednesday
16808,SECONDARY CODES,22,INGLESIDE,3,Friday
16809,SECONDARY CODES,22,INGLESIDE,2,Thursday
16810,SECONDARY CODES,22,INGLESIDE,1,Tuesday
16811,SECONDARY CODES,22,INGLESIDE,2,Wednesday
16812,SECONDARY CODES,22,MISSION,2,Friday
16813,SECONDARY CODES,22,MISSION,1,Monday
16814,SECONDARY CODES,22,MISSION,1,Saturday
16815,SECONDARY CODES,22,MISSION,3,Sunday
16816,SECONDARY CODES,22,MISSION,2,Tuesday
16817,SECONDARY CODES,22,MISSION,2,Wednesday
16818,SECONDARY CODES,22,NORTHERN,5,Friday
16819,SECONDARY CODES,22,NORTHERN,1,Saturday
16820,SECONDARY CODES,22,NORTHERN,1,Tuesday
16821,SECONDARY CODES,22,NORTHERN,2,Wednesday
16822,SECONDARY CODES,22,PARK,1,Friday
16823,SECONDARY CODES,22,PARK,1,Monday
16824,SECONDARY CODES,22,PARK,2,Thursday
16825,SECONDARY CODES,22,PARK,1,Tuesday
16826,SECONDARY CODES,22,RICHMOND,1,Friday
16827,SECONDARY CODES,22,RICHMOND,1,Saturday
16828,SECONDARY CODES,22,RICHMOND,1,Sunday
16829,SECONDARY CODES,22,RICHMOND,4,Tuesday
16830,SECONDARY CODES,22,SOUTHERN,1,Monday
16831,SECONDARY CODES,22,SOUTHERN,2,Saturday
16832,SECONDARY CODES,22,SOUTHERN,1,Sunday
16833,SECONDARY CODES,22,TARAVAL,3,Friday
16834,SECONDARY CODES,22,TARAVAL,1,Monday
16835,SECONDARY CODES,22,TARAVAL,1,Saturday
16836,SECONDARY CODES,22,TARAVAL,4,Thursday
16837,SECONDARY CODES,22,TARAVAL,3,Tuesday
16838,SECONDARY CODES,22,TENDERLOIN,1,Friday
16839,SECONDARY CODES,22,TENDERLOIN,1,Saturday
16840,SECONDARY CODES,22,TENDERLOIN,1,Tuesday
16841,SECONDARY CODES,22,TENDERLOIN,1,Wednesday
16842,SECONDARY CODES,23,BAYVIEW,4,Friday
16843,SECONDARY CODES,23,BAYVIEW,2,Saturday
16844,SECONDARY CODES,23,BAYVIEW,3,Thursday
16845,SECONDARY CODES,23,BAYVIEW,2,Tuesday
16846,SECONDARY CODES,23,CENTRAL,2,Friday
16847,SECONDARY CODES,23,CENTRAL,3,Saturday
16848,SECONDARY CODES,23,CENTRAL,1,Thursday
16849,SECONDARY CODES,23,CENTRAL,1,Tuesday
16850,SECONDARY CODES,23,CENTRAL,2,Wednesday
16851,SECONDARY CODES,23,INGLESIDE,1,Friday
16852,SECONDARY CODES,23,INGLESIDE,1,Monday
16853,SECONDARY CODES,23,INGLESIDE,2,Saturday
16854,SECONDARY CODES,23,INGLESIDE,3,Sunday
16855,SECONDARY CODES,23,INGLESIDE,1,Thursday
16856,SECONDARY CODES,23,MISSION,2,Friday
16857,SECONDARY CODES,23,MISSION,2,Monday
16858,SECONDARY CODES,23,MISSION,1,Sunday
16859,SECONDARY CODES,23,MISSION,2,Thursday
16860,SECONDARY CODES,23,MISSION,2,Tuesday
16861,SECONDARY CODES,23,NORTHERN,1,Friday
16862,SECONDARY CODES,23,NORTHERN,1,Monday
16863,SECONDARY CODES,23,NORTHERN,2,Saturday
16864,SECONDARY CODES,23,NORTHERN,2,Sunday
16865,SECONDARY CODES,23,NORTHERN,2,Wednesday
16866,SECONDARY CODES,23,PARK,1,Monday
16867,SECONDARY CODES,23,PARK,2,Thursday
16868,SECONDARY CODES,23,PARK,1,Tuesday
16869,SECONDARY CODES,23,RICHMOND,1,Tuesday
16870,SECONDARY CODES,23,SOUTHERN,2,Friday
16871,SECONDARY CODES,23,SOUTHERN,1,Saturday
16872,SECONDARY CODES,23,SOUTHERN,1,Sunday
16873,SECONDARY CODES,23,SOUTHERN,2,Thursday
16874,SECONDARY CODES,23,SOUTHERN,1,Tuesday
16875,SECONDARY CODES,23,SOUTHERN,3,Wednesday
16876,SECONDARY CODES,23,TARAVAL,1,Friday
16877,SECONDARY CODES,23,TARAVAL,2,Saturday
16878,SECONDARY CODES,23,TARAVAL,2,Sunday
16879,SECONDARY CODES,23,TARAVAL,3,Thursday
16880,SECONDARY CODES,23,TENDERLOIN,2,Friday
16881,SECONDARY CODES,23,TENDERLOIN,1,Thursday
16882,SECONDARY CODES,23,TENDERLOIN,2,Wednesday
16883,"SEX OFFENSES, FORCIBLE",00,BAYVIEW,2,Friday
16884,"SEX OFFENSES, FORCIBLE",00,BAYVIEW,1,Tuesday
16885,"SEX OFFENSES, FORCIBLE",00,CENTRAL,1,Friday
16886,"SEX OFFENSES, FORCIBLE",00,CENTRAL,2,Monday
16887,"SEX OFFENSES, FORCIBLE",00,CENTRAL,3,Sunday
16888,"SEX OFFENSES, FORCIBLE",00,CENTRAL,5,Thursday
16889,"SEX OFFENSES, FORCIBLE",00,CENTRAL,2,Tuesday
16890,"SEX OFFENSES, FORCIBLE",00,INGLESIDE,2,Friday
16891,"SEX OFFENSES, FORCIBLE",00,INGLESIDE,1,Monday
16892,"SEX OFFENSES, FORCIBLE",00,INGLESIDE,2,Saturday
16893,"SEX OFFENSES, FORCIBLE",00,INGLESIDE,2,Sunday
16894,"SEX OFFENSES, FORCIBLE",00,INGLESIDE,3,Tuesday
16895,"SEX OFFENSES, FORCIBLE",00,MISSION,2,Friday
16896,"SEX OFFENSES, FORCIBLE",00,MISSION,1,Monday
16897,"SEX OFFENSES, FORCIBLE",00,MISSION,4,Saturday
16898,"SEX OFFENSES, FORCIBLE",00,MISSION,4,Sunday
16899,"SEX OFFENSES, FORCIBLE",00,MISSION,3,Thursday
16900,"SEX OFFENSES, FORCIBLE",00,MISSION,3,Tuesday
16901,"SEX OFFENSES, FORCIBLE",00,MISSION,3,Wednesday
16902,"SEX OFFENSES, FORCIBLE",00,NORTHERN,2,Friday
16903,"SEX OFFENSES, FORCIBLE",00,NORTHERN,2,Saturday
16904,"SEX OFFENSES, FORCIBLE",00,NORTHERN,1,Sunday
16905,"SEX OFFENSES, FORCIBLE",00,NORTHERN,5,Thursday
16906,"SEX OFFENSES, FORCIBLE",00,PARK,2,Sunday
16907,"SEX OFFENSES, FORCIBLE",00,PARK,3,Thursday
16908,"SEX OFFENSES, FORCIBLE",00,PARK,1,Tuesday
16909,"SEX OFFENSES, FORCIBLE",00,RICHMOND,1,Monday
16910,"SEX OFFENSES, FORCIBLE",00,RICHMOND,1,Sunday
16911,"SEX OFFENSES, FORCIBLE",00,SOUTHERN,4,Friday
16912,"SEX OFFENSES, FORCIBLE",00,SOUTHERN,1,Monday
16913,"SEX OFFENSES, FORCIBLE",00,SOUTHERN,4,Saturday
16914,"SEX OFFENSES, FORCIBLE",00,SOUTHERN,5,Thursday
16915,"SEX OFFENSES, FORCIBLE",00,SOUTHERN,4,Tuesday
16916,"SEX OFFENSES, FORCIBLE",00,SOUTHERN,4,Wednesday
16917,"SEX OFFENSES, FORCIBLE",00,TARAVAL,1,Friday
16918,"SEX OFFENSES, FORCIBLE",00,TARAVAL,3,Monday
16919,"SEX OFFENSES, FORCIBLE",00,TARAVAL,3,Saturday
16920,"SEX OFFENSES, FORCIBLE",00,TARAVAL,1,Tuesday
16921,"SEX OFFENSES, FORCIBLE",00,TENDERLOIN,2,Thursday
16922,"SEX OFFENSES, FORCIBLE",00,TENDERLOIN,1,Tuesday
16923,"SEX OFFENSES, FORCIBLE",01,BAYVIEW,1,Monday
16924,"SEX OFFENSES, FORCIBLE",01,BAYVIEW,2,Saturday
16925,"SEX OFFENSES, FORCIBLE",01,CENTRAL,2,Friday
16926,"SEX OFFENSES, FORCIBLE",01,CENTRAL,1,Monday
16927,"SEX OFFENSES, FORCIBLE",01,CENTRAL,4,Saturday
16928,"SEX OFFENSES, FORCIBLE",01,CENTRAL,1,Sunday
16929,"SEX OFFENSES, FORCIBLE",01,CENTRAL,1,Thursday
16930,"SEX OFFENSES, FORCIBLE",01,INGLESIDE,1,Friday
16931,"SEX OFFENSES, FORCIBLE",01,INGLESIDE,4,Saturday
16932,"SEX OFFENSES, FORCIBLE",01,INGLESIDE,2,Sunday
16933,"SEX OFFENSES, FORCIBLE",01,MISSION,4,Friday
16934,"SEX OFFENSES, FORCIBLE",01,MISSION,1,Monday
16935,"SEX OFFENSES, FORCIBLE",01,MISSION,2,Sunday
16936,"SEX OFFENSES, FORCIBLE",01,NORTHERN,1,Friday
16937,"SEX OFFENSES, FORCIBLE",01,NORTHERN,1,Monday
16938,"SEX OFFENSES, FORCIBLE",01,NORTHERN,3,Saturday
16939,"SEX OFFENSES, FORCIBLE",01,NORTHERN,3,Thursday
16940,"SEX OFFENSES, FORCIBLE",01,NORTHERN,1,Tuesday
16941,"SEX OFFENSES, FORCIBLE",01,PARK,1,Sunday
16942,"SEX OFFENSES, FORCIBLE",01,PARK,1,Tuesday
16943,"SEX OFFENSES, FORCIBLE",01,PARK,1,Wednesday
16944,"SEX OFFENSES, FORCIBLE",01,RICHMOND,4,Saturday
16945,"SEX OFFENSES, FORCIBLE",01,RICHMOND,1,Tuesday
16946,"SEX OFFENSES, FORCIBLE",01,SOUTHERN,4,Sunday
16947,"SEX OFFENSES, FORCIBLE",01,SOUTHERN,1,Wednesday
16948,"SEX OFFENSES, FORCIBLE",01,TARAVAL,1,Monday
16949,"SEX OFFENSES, FORCIBLE",01,TENDERLOIN,1,Monday
16950,"SEX OFFENSES, FORCIBLE",01,TENDERLOIN,4,Saturday
16951,"SEX OFFENSES, FORCIBLE",02,BAYVIEW,3,Sunday
16952,"SEX OFFENSES, FORCIBLE",02,CENTRAL,3,Monday
16953,"SEX OFFENSES, FORCIBLE",02,CENTRAL,1,Saturday
16954,"SEX OFFENSES, FORCIBLE",02,INGLESIDE,1,Monday
16955,"SEX OFFENSES, FORCIBLE",02,INGLESIDE,2,Sunday
16956,"SEX OFFENSES, FORCIBLE",02,INGLESIDE,1,Thursday
16957,"SEX OFFENSES, FORCIBLE",02,INGLESIDE,1,Tuesday
16958,"SEX OFFENSES, FORCIBLE",02,INGLESIDE,1,Wednesday
16959,"SEX OFFENSES, FORCIBLE",02,MISSION,1,Thursday
16960,"SEX OFFENSES, FORCIBLE",02,MISSION,1,Wednesday
16961,"SEX OFFENSES, FORCIBLE",02,NORTHERN,2,Saturday
16962,"SEX OFFENSES, FORCIBLE",02,NORTHERN,1,Thursday
16963,"SEX OFFENSES, FORCIBLE",02,SOUTHERN,1,Friday
16964,"SEX OFFENSES, FORCIBLE",02,SOUTHERN,1,Monday
16965,"SEX OFFENSES, FORCIBLE",02,SOUTHERN,3,Saturday
16966,"SEX OFFENSES, FORCIBLE",02,SOUTHERN,3,Sunday
16967,"SEX OFFENSES, FORCIBLE",02,SOUTHERN,1,Thursday
16968,"SEX OFFENSES, FORCIBLE",02,SOUTHERN,1,Tuesday
16969,"SEX OFFENSES, FORCIBLE",02,SOUTHERN,1,Wednesday
16970,"SEX OFFENSES, FORCIBLE",02,TARAVAL,2,Monday
16971,"SEX OFFENSES, FORCIBLE",02,TARAVAL,1,Saturday
16972,"SEX OFFENSES, FORCIBLE",02,TARAVAL,1,Sunday
16973,"SEX OFFENSES, FORCIBLE",02,TENDERLOIN,1,Monday
16974,"SEX OFFENSES, FORCIBLE",02,TENDERLOIN,1,Sunday
16975,"SEX OFFENSES, FORCIBLE",03,BAYVIEW,1,Friday
16976,"SEX OFFENSES, FORCIBLE",03,BAYVIEW,1,Saturday
16977,"SEX OFFENSES, FORCIBLE",03,BAYVIEW,1,Wednesday
16978,"SEX OFFENSES, FORCIBLE",03,INGLESIDE,1,Saturday
16979,"SEX OFFENSES, FORCIBLE",03,MISSION,3,Friday
16980,"SEX OFFENSES, FORCIBLE",03,MISSION,2,Monday
16981,"SEX OFFENSES, FORCIBLE",03,MISSION,3,Saturday
16982,"SEX OFFENSES, FORCIBLE",03,MISSION,8,Sunday
16983,"SEX OFFENSES, FORCIBLE",03,MISSION,1,Wednesday
16984,"SEX OFFENSES, FORCIBLE",03,NORTHERN,3,Saturday
16985,"SEX OFFENSES, FORCIBLE",03,NORTHERN,1,Thursday
16986,"SEX OFFENSES, FORCIBLE",03,PARK,1,Saturday
16987,"SEX OFFENSES, FORCIBLE",03,PARK,1,Sunday
16988,"SEX OFFENSES, FORCIBLE",03,PARK,1,Wednesday
16989,"SEX OFFENSES, FORCIBLE",03,RICHMOND,1,Monday
16990,"SEX OFFENSES, FORCIBLE",03,SOUTHERN,4,Saturday
